tanggal,harga_emas,kurs_jual,kurs_beli,data_inflasi,suku_bunga_bi
2019-08-19,766000.0,14274.0,14132.0,0.0349,5.5
2019-08-20,758000.0,14333.0,14191.0,0.0349,5.5
2019-08-21,765000.0,14330.0,14188.0,0.0349,5.5
2019-08-22,764000.0,14305.0,14163.0,0.0349,5.5
2019-08-23,760000.0,14320.0,14178.0,0.0349,5.5
2019-08-26,783000.0,14332.0,14190.0,0.0349,5.5
2019-08-27,775500.0,14306.0,14164.0,0.0349,5.5
2019-08-28,781000.0,14334.0,14192.0,0.0349,5.5
2019-08-29,780000.0,14325.0,14183.0,0.0349,5.5
2019-08-30,775000.0,14308.0,14166.0,0.0349,5.5
2019-09-02,777000.0,14261.0,14119.0,0.0339,5.25
2019-09-03,774000.0,14288.0,14146.0,0.0339,5.25
2019-09-04,784000.0,14289.0,14147.0,0.0339,5.25
2019-09-05,784000.0,14224.0,14082.0,0.0339,5.25
2019-09-06,774000.0,14211.0,14069.0,0.0339,5.25
2019-09-09,767000.0,14162.0,14022.0,0.0339,5.25
2019-09-10,763000.0,14101.0,13961.0,0.0339,5.25
2019-09-11,760000.0,14133.0,13993.0,0.0339,5.25
2019-09-12,761000.0,14122.0,13982.0,0.0339,5.25
2019-09-13,762000.0,14020.0,13880.0,0.0339,5.25
2019-09-16,762000.0,14090.0,13950.0,0.0339,5.25
2019-09-17,762000.0,14171.0,14029.0,0.0339,5.25
2019-09-18,766000.0,14150.0,14010.0,0.0339,5.25
2019-09-19,761000.0,14169.0,14029.0,0.0339,5.25
2019-09-20,765000.0,14155.0,14015.0,0.0339,5.25
2019-09-23,771000.0,14147.0,14007.0,0.0339,5.25
2019-09-24,774000.0,14169.0,14029.0,0.0339,5.25
2019-09-25,778000.0,14205.0,14063.0,0.0339,5.25
2019-09-26,771000.0,14233.0,14091.0,0.0339,5.25
2019-09-27,771000.0,14268.0,14126.0,0.0339,5.25
2019-09-30,770000.0,14245.0,14103.0,0.0339,5.25
2019-10-01,760000.0,14267.0,14125.0,0.0313,5.0
2019-10-02,764000.0,14278.0,14136.0,0.0313,5.0
2019-10-03,771000.0,14264.0,14122.0,0.0313,5.0
2019-10-04,773000.0,14206.0,14064.0,0.0313,5.0
2019-10-07,770000.0,14227.0,14085.0,0.0313,5.0
2019-10-08,765000.0,14241.0,14099.0,0.0313,5.0
2019-10-09,771000.0,14253.0,14111.0,0.0313,5.0
2019-10-10,775000.0,14228.0,14086.0,0.0313,5.0
2019-10-11,767000.0,14210.0,14068.0,0.0313,5.0
2019-10-14,763000.0,14196.63,14055.37,0.0313,5.0
2019-10-15,765000.0,14210.7,14069.3,0.0313,5.0
2019-10-16,761000.0,14257.93,14116.07,0.0313,5.0
2019-10-17,767000.0,14242.86,14101.14,0.0313,5.0
2019-10-18,767000.0,14210.7,14069.3,0.0313,5.0
2019-10-21,765000.0,14202.66,14061.34,0.0313,5.0
2019-10-22,761000.0,14128.29,13987.71,0.0313,5.0
2019-10-23,760000.0,14121.25,13980.75,0.0313,5.0
2019-10-24,761000.0,14065.98,13926.02,0.0313,5.0
2019-10-25,763000.0,14134.32,13993.68,0.0313,5.0
2019-10-28,766000.0,14093.11,13952.89,0.0313,5.0
2019-10-29,761000.0,14098.14,13957.86,0.0313,5.0
2019-10-30,760000.0,14114.22,13973.78,0.0313,5.0
2019-10-31,764000.0,14078.04,13937.96,0.0313,5.0
2019-11-01,773000.0,14136.33,13995.67,0.03,5.0
2019-11-04,772000.0,14072.01,13931.99,0.03,5.0
2019-11-05,767000.0,14101.16,13960.85,0.03,5.0
2019-11-06,759000.0,14061.96,13922.04,0.03,5.0
2019-11-07,759000.0,14110.2,13969.8,0.03,5.0
2019-11-08,754000.0,14090.1,13949.9,0.03,5.0
2019-11-11,751000.0,14110.2,13969.8,0.03,5.0
2019-11-12,750000.0,14129.3,13988.71,0.03,5.0
2019-11-13,752000.0,14152.41,14011.59,0.03,5.0
2019-11-14,755000.0,14168.49,14027.51,0.03,5.0
2019-11-15,757000.0,14139.35,13998.66,0.03,5.0
2019-11-18,757000.0,14145.38,14004.63,0.03,5.0
2019-11-19,758000.0,14161.46,14020.55,0.03,5.0
2019-11-20,760000.0,14167.49,14026.52,0.03,5.0
2019-11-21,760000.0,14182.56,14041.44,0.03,5.0
2019-11-22,757000.0,14170.5,14029.5,0.03,5.0
2019-11-25,756000.0,14161.46,14020.55,0.03,5.0
2019-11-26,752000.0,14151.41,14010.6,0.03,5.0
2019-11-27,754000.0,14166.48,14025.52,0.03,5.0
2019-11-28,753000.0,14169.5,14028.51,0.03,5.0
2019-11-29,753000.0,14172.51,14031.49,0.03,5.0
2019-12-02,755000.0,14192.61,14051.39,0.027200000000000002,5.0
2019-12-03,756000.0,14200.65,14059.35,0.027200000000000002,5.0
2019-12-04,762000.0,14195.63,14054.38,0.027200000000000002,5.0
2019-12-05,761000.0,14164.47,14023.53,0.027200000000000002,5.0
2019-12-06,760000.0,14107.19,13966.82,0.027200000000000002,5.0
2019-12-09,753000.0,14091.11,13950.9,0.027200000000000002,5.0
2019-12-10,752000.0,14074.02,13933.98,0.027200000000000002,5.0
2019-12-11,753000.0,14095.13,13954.88,0.027200000000000002,5.0
2019-12-12,759000.0,14112.21,13971.79,0.027200000000000002,5.0
2019-12-13,755000.0,14051.91,13912.09,0.027200000000000002,5.0
2019-12-16,758000.0,14074.02,13933.98,0.027200000000000002,5.0
2019-12-17,760000.0,14088.09,13947.91,0.027200000000000002,5.0
2019-12-18,761000.0,14077.04,13936.97,0.027200000000000002,5.0
2019-12-19,760000.0,14052.92,13913.09,0.027200000000000002,5.0
2019-12-20,760000.0,14062.97,13923.04,0.027200000000000002,5.0
2019-12-23,761000.0,14047.89,13908.11,0.027200000000000002,5.0
2019-12-24,763000.0,14049.23,13909.436666666666,0.027200000000000002,5.0
2019-12-25,765000.0,14050.57,13910.763333333334,0.027200000000000002,5.0
2019-12-26,767000.0,14051.91,13912.09,0.027200000000000002,5.0
2019-12-27,771000.0,14025.78,13886.22,0.027200000000000002,5.0
2019-12-30,771000.0,14014.73,13875.28,0.027200000000000002,5.0
2019-12-31,771000.0,13970.51,13831.5,0.027200000000000002,5.0
2020-01-01,771000.0,13967.494999999999,13828.515,0.027000000000000003,5.0
2020-01-02,771000.0,13964.48,13825.53,0.0268,5.0
2020-01-03,775000.0,13968.5,13829.51,0.0268,5.0
2020-01-06,792000.0,14030.81,13891.2,0.0268,5.0
2020-01-07,793000.0,13988.6,13849.41,0.0268,5.0
2020-01-08,808000.0,14003.67,13864.33,0.0268,5.0
2020-01-09,791000.0,13929.3,13790.7,0.0268,5.0
2020-01-10,786000.0,13881.06,13742.94,0.0268,5.0
2020-01-13,787000.0,13776.54,13639.46,0.0268,5.0
2020-01-14,776000.0,13722.27,13585.73,0.0268,5.0
2020-01-15,776000.0,13774.53,13637.47,0.0268,5.0
2020-01-16,781000.0,13726.29,13589.71,0.0268,5.0
2020-01-17,777000.0,13716.24,13579.76,0.0268,5.0
2020-01-20,778000.0,13722.27,13585.73,0.0268,5.0
2020-01-21,780000.0,13726.29,13589.71,0.0268,5.0
2020-01-22,778000.0,13746.39,13609.61,0.0268,5.0
2020-01-23,781000.0,13694.13,13557.87,0.0268,5.0
2020-01-24,777000.0,13700.16,13563.84,0.0268,5.0
2020-01-27,783000.0,13680.06,13543.94,0.0268,5.0
2020-01-28,783000.0,13715.24,13578.77,0.0268,5.0
2020-01-29,780000.0,13702.17,13565.83,0.0268,5.0
2020-01-30,783000.0,13720.26,13583.74,0.0268,5.0
2020-01-31,783000.0,13730.31,13593.69,0.0268,5.0
2020-02-03,788000.0,13794.63,13657.37,0.0298,4.75
2020-02-04,787000.0,13828.8,13691.2,0.0298,4.75
2020-02-05,780000.0,13785.59,13648.42,0.0298,4.75
2020-02-06,779000.0,13730.31,13593.69,0.0298,4.75
2020-02-07,781000.0,13715.24,13578.77,0.0298,4.75
2020-02-10,784000.0,13776.54,13639.46,0.0298,4.75
2020-02-11,785000.0,13754.43,13617.57,0.0298,4.75
2020-02-12,783000.0,13727.3,13590.71,0.0298,4.75
2020-02-13,783000.0,13747.4,13610.61,0.0298,4.75
2020-02-14,786000.0,13775.54,13638.47,0.0298,4.75
2020-02-17,788000.0,13761.47,13624.54,0.0298,4.75
2020-02-18,788000.0,13744.38,13607.62,0.0298,4.75
2020-02-19,792000.0,13785.59,13648.42,0.0298,4.75
2020-02-20,797000.0,13803.68,13666.33,0.0298,4.75
2020-02-21,802000.0,13845.89,13708.12,0.0298,4.75
2020-02-24,818000.0,13932.32,13793.69,0.0298,4.75
2020-02-25,818000.0,13962.47,13823.54,0.0298,4.75
2020-02-26,817000.0,14035.83,13896.17,0.0298,4.75
2020-02-27,822000.0,14088.09,13947.91,0.0298,4.75
2020-02-28,825000.0,14305.17,14162.83,0.0298,4.75
2020-03-02,819000.0,14485.07,14340.94,0.0296,4.5
2020-03-03,824000.0,14293.11,14150.89,0.0296,4.5
2020-03-04,836000.0,14241.86,14100.15,0.0296,4.5
2020-03-05,831000.0,14238.84,14097.16,0.0296,4.5
2020-03-06,846000.0,14338.34,14195.67,0.0296,4.5
2020-03-09,860000.0,14413.71,14270.29,0.0296,4.5
2020-03-10,851000.0,14483.06,14338.95,0.0296,4.5
2020-03-11,848000.0,14394.62,14251.39,0.0296,4.5
2020-03-12,840000.0,14562.45,14417.55,0.0296,4.5
2020-03-13,821000.0,14889.08,14740.93,0.0296,4.5
2020-03-16,828000.0,14892.09,14743.91,0.0296,4.5
2020-03-17,810000.0,15158.42,15007.59,0.0296,4.5
2020-03-18,835000.0,15299.12,15146.89,0.0296,4.5
2020-03-19,823000.0,15790.56,15633.44,0.0296,4.5
2020-03-20,833000.0,16354.37,16191.64,0.0296,4.5
2020-03-23,870000.0,16691.04,16524.96,0.0296,4.5
2020-03-24,928000.0,16568.43,16403.57,0.0296,4.5
2020-03-25,930500.0,16489.035,16324.965,0.0296,4.5
2020-03-26,933000.0,16409.64,16246.36,0.0296,4.5
2020-03-27,933000.0,16311.15,16148.85,0.0296,4.5
2020-03-30,935000.0,16417.68,16254.32,0.0296,4.5
2020-03-31,933000.0,16448.84,16285.17,0.0296,4.5
2020-04-01,920000.0,16495.07,16330.94,0.026699999999999998,4.5
2020-04-02,927000.0,16824.71,16657.3,0.026699999999999998,4.5
2020-04-03,953000.0,16546.32,16381.68,0.026699999999999998,4.5
2020-04-06,940000.0,16638.78,16473.22,0.026699999999999998,4.5
2020-04-07,972000.0,16492.05,16327.95,0.026699999999999998,4.5
2020-04-08,955000.0,16326.23,16163.78,0.026699999999999998,4.5
2020-04-09,947000.0,16322.21,16159.8,0.026699999999999998,4.5
2020-04-10,954000.0,16120.705,15960.3,0.026699999999999998,4.5
2020-04-13,961000.0,15919.2,15760.8,0.026699999999999998,4.5
2020-04-14,957000.0,15800.61,15643.39,0.026699999999999998,4.5
2020-04-15,952000.0,15785.54,15628.47,0.026699999999999998,4.5
2020-04-16,948000.0,15865.94,15708.07,0.026699999999999998,4.5
2020-04-17,951000.0,15580.52,15425.49,0.026699999999999998,4.5
2020-04-20,926000.0,15620.72,15465.29,0.026699999999999998,4.5
2020-04-21,933000.0,15721.22,15564.79,0.026699999999999998,4.5
2020-04-22,937000.0,15644.84,15489.17,0.026699999999999998,4.5
2020-04-23,943000.0,15708.15,15551.85,0.026699999999999998,4.5
2020-04-24,953000.0,15630.77,15475.24,0.026699999999999998,4.5
2020-04-27,948000.0,15668.96,15513.05,0.026699999999999998,4.5
2020-04-28,944000.0,15565.44,15410.56,0.026699999999999998,4.5
2020-04-29,937000.0,15492.08,15337.93,0.026699999999999998,4.5
2020-04-30,937000.0,15232.79,15081.22,0.026699999999999998,4.5
2020-05-01,930000.0,15190.580000000002,15039.43,0.0243,4.5
2020-05-04,923000.0,15148.37,14997.64,0.0219,4.5
2020-05-05,922000.0,15179.52,15028.48,0.0219,4.5
2020-05-06,922000.0,15202.64,15051.37,0.0219,4.5
2020-05-07,924500.0,15143.345,14992.665,0.0219,4.5
2020-05-08,927000.0,15084.05,14933.96,0.0219,4.5
2020-05-11,920000.0,15010.68,14861.32,0.0219,4.5
2020-05-12,912000.0,15052.89,14903.11,0.0219,4.5
2020-05-13,917000.0,14961.44,14812.57,0.0219,4.5
2020-05-14,919000.0,15020.73,14871.27,0.0219,4.5
2020-05-15,926000.0,14983.55,14834.46,0.0219,4.5
2020-05-18,934000.0,14959.43,14810.58,0.0219,4.5
2020-05-19,924000.0,14897.12,14748.89,0.0219,4.5
2020-05-20,926000.0,14858.93,14711.08,0.0219,4.5
2020-05-21,921000.0,14856.165,14708.342499999999,0.0219,4.5
2020-05-22,916000.0,14853.400000000001,14705.605,0.0219,4.5
2020-05-25,916500.0,14850.635,14702.8675,0.0219,4.5
2020-05-26,917000.0,14847.87,14700.13,0.0219,4.5
2020-05-27,909000.0,14834.81,14687.2,0.0219,4.5
2020-05-28,908000.0,14842.85,14695.16,0.0219,4.5
2020-05-29,913000.0,14806.67,14659.34,0.0219,4.5
2020-06-01,916500.0,14690.59,14544.415,0.020749999999999998,4.375
2020-06-02,920000.0,14574.51,14429.49,0.0196,4.25
2020-06-03,904000.0,14316.23,14173.78,0.0196,4.25
2020-06-04,887000.0,14235.83,14094.18,0.0196,4.25
2020-06-05,888000.0,14170.5,14029.5,0.0196,4.25
2020-06-08,876000.0,14025.78,13886.22,0.0196,4.25
2020-06-09,875000.0,14042.87,13903.14,0.0196,4.25
2020-06-10,881000.0,14153.42,14012.59,0.0196,4.25
2020-06-11,893000.0,14084.07,13943.93,0.0196,4.25
2020-06-12,886000.0,14328.29,14185.72,0.0196,4.25
2020-06-15,902000.0,14299.14,14156.86,0.0196,4.25
2020-06-16,898000.0,14225.78,14084.23,0.0196,4.25
2020-06-17,895000.0,14305.17,14162.83,0.0196,4.25
2020-06-18,900000.0,14256.93,14115.07,0.0196,4.25
2020-06-19,895000.0,14313.21,14170.79,0.0196,4.25
2020-06-22,907000.0,14280.05,14137.96,0.0196,4.25
2020-06-23,908000.0,14336.33,14193.68,0.0196,4.25
2020-06-24,916000.0,14230.8,14089.2,0.0196,4.25
2020-06-25,907000.0,14302.16,14159.85,0.0196,4.25
2020-06-26,910000.0,14310.2,14167.81,0.0196,4.25
2020-06-29,911000.0,14440.85,14297.16,0.0196,4.25
2020-06-30,918000.0,14373.51,14230.49,0.0196,4.25
2020-07-01,919000.0,14412.71,14269.3,0.0154,4.0
2020-07-02,915000.0,14588.58,14443.42,0.0154,4.0
2020-07-03,928000.0,14638.83,14493.17,0.0154,4.0
2020-07-06,931000.0,14619.74,14474.27,0.0154,4.0
2020-07-07,934000.0,14528.28,14383.72,0.0154,4.0
2020-07-08,934000.0,14532.3,14387.7,0.0154,4.0
2020-07-09,940000.0,14518.23,14373.77,0.0154,4.0
2020-07-10,937000.0,14573.51,14428.5,0.0154,4.0
2020-07-13,938000.0,14558.43,14413.57,0.0154,4.0
2020-07-14,938000.0,14584.56,14439.44,0.0154,4.0
2020-07-15,942000.0,14689.08,14542.92,0.0154,4.0
2020-07-16,949000.0,14705.16,14558.84,0.0154,4.0
2020-07-17,944000.0,14853.9,14706.1,0.0154,4.0
2020-07-20,956000.0,14906.16,14757.84,0.0154,4.0
2020-07-21,963000.0,14887.07,14738.94,0.0154,4.0
2020-07-22,982000.0,14728.28,14581.73,0.0154,4.0
2020-07-23,977000.0,14742.35,14595.66,0.0154,4.0
2020-07-24,984000.0,14687.07,14540.93,0.0154,4.0
2020-07-27,997000.0,14678.03,14531.98,0.0154,4.0
2020-07-28,1022000.0,14615.72,14470.29,0.0154,4.0
2020-07-29,1013000.0,14642.85,14497.15,0.0154,4.0
2020-07-30,1016000.0,14726.27,14579.74,0.0154,4.0
2020-07-31,1022000.0,14756.42,14609.59,0.0143,4.0
2020-08-03,1028000.0,14786.57,14639.44,0.0132,4.0
2020-08-04,1029000.0,14770.49,14623.52,0.0132,4.0
2020-08-05,1048000.0,14696.12,14549.89,0.0132,4.0
2020-08-06,1054000.0,14659.94,14514.07,0.0132,4.0
2020-08-07,1065000.0,14720.24,14573.77,0.0132,4.0
2020-08-10,1054000.0,14823.75,14676.25,0.0132,4.0
2020-08-11,1056000.0,14801.64,14654.36,0.0132,4.0
2020-08-12,1026000.0,14850.89,14703.12,0.0132,4.0
2020-08-13,1028000.0,14951.39,14802.62,0.0132,4.0
2020-08-14,1040000.0,14991.59,14842.42,0.0132,4.0
2020-08-17,1030000.0,14986.565,14837.445,0.0132,4.0
2020-08-18,1050000.0,14981.54,14832.47,0.0132,4.0
2020-08-19,1058000.0,14859.93,14712.07,0.0132,4.0
2020-08-20,1030000.0,14862.61,14714.723333333333,0.0132,4.0
2020-08-21,1031000.0,14865.289999999999,14717.376666666667,0.0132,4.0
2020-08-24,1023000.0,14867.97,14720.03,0.0132,4.0
2020-08-25,1021000.0,14705.16,14558.84,0.0132,4.0
2020-08-26,1011000.0,14709.18,14562.82,0.0132,4.0
2020-08-27,1019000.0,14787.57,14640.43,0.0132,4.0
2020-08-28,1012000.0,14775.51,14628.49,0.0132,4.0
2020-08-31,1030000.0,14626.77,14481.23,0.0132,4.0
2020-09-01,1020000.0,14688.08,14541.93,0.014199999999999999,4.0
2020-09-02,1024000.0,14878.02,14729.98,0.014199999999999999,4.0
2020-09-03,1024000.0,14892.09,14743.91,0.014199999999999999,4.0
2020-09-04,1021000.0,14865.96,14718.04,0.014199999999999999,4.0
2020-09-07,1020000.0,14827.77,14680.23,0.014199999999999999,4.0
2020-09-08,1015000.0,14871.99,14724.01,0.014199999999999999,4.0
2020-09-09,1017000.0,14927.27,14778.74,0.014199999999999999,4.0
2020-09-10,1027000.0,14945.36,14796.65,0.014199999999999999,4.0
2020-09-11,1028000.0,15053.9,14904.11,0.014199999999999999,4.0
2020-09-14,1031000.0,15048.87,14899.13,0.014199999999999999,4.0
2020-09-15,1037000.0,14944.35,14795.65,0.014199999999999999,4.0
2020-09-16,1030000.0,14918.22,14769.78,0.014199999999999999,4.0
2020-09-17,1030000.0,14952.39,14803.61,0.014199999999999999,4.0
2020-09-18,1030000.0,14841.84,14694.16,0.014199999999999999,4.0
2020-09-21,1024000.0,14796.62,14649.39,0.014199999999999999,4.0
2020-09-22,1009000.0,14855.91,14708.09,0.014199999999999999,4.0
2020-09-23,1007000.0,14909.18,14760.83,0.014199999999999999,4.0
2020-09-24,1002000.0,15023.75,14874.26,0.014199999999999999,4.0
2020-09-25,1009000.0,15025.76,14876.25,0.014199999999999999,4.0
2020-09-28,1006000.0,15033.8,14884.21,0.014199999999999999,4.0
2020-09-29,1014000.0,14994.6,14845.4,0.014199999999999999,4.0
2020-09-30,1016000.0,14992.59,14843.41,0.014199999999999999,4.0
2020-10-01,1013000.0,14950.38,14801.62,0.0144,4.0
2020-10-02,1015000.0,14964.45,14815.55,0.0144,4.0
2020-10-05,1015000.0,14941.34,14792.67,0.0144,4.0
2020-10-06,1017000.0,14785.56,14638.44,0.0144,4.0
2020-10-07,999000.0,14857.92,14710.08,0.0144,4.0
2020-10-08,1004000.0,14823.75,14676.25,0.0144,4.0
2020-10-09,1007000.0,14810.69,14663.32,0.0144,4.0
2020-10-12,1017000.0,14819.73,14672.27,0.0144,4.0
2020-10-13,1015000.0,14866.97,14719.04,0.0144,4.0
2020-10-14,1007000.0,14853.9,14706.1,0.0144,4.0
2020-10-15,1009000.0,14833.8,14686.2,0.0144,4.0
2020-10-16,1011000.0,14839.83,14692.17,0.0144,4.0
2020-10-19,1008000.0,14814.71,14667.3,0.0144,4.0
2020-10-20,1008000.0,14802.65,14655.36,0.0144,4.0
2020-10-21,1012000.0,14731.29,14584.71,0.0144,4.0
2020-10-22,1011000.0,14770.49,14623.52,0.0144,4.0
2020-10-23,1007000.0,14811.69,14664.31,0.0144,4.0
2020-10-26,1007000.0,14770.49,14623.52,0.0144,4.0
2020-10-27,1007000.0,14763.45,14616.55,0.0144,4.0
2020-10-28,1007000.0,14763.45,14616.55,0.0144,4.0
2020-10-29,995000.0,14763.45,14616.55,0.0144,4.0
2020-10-30,992000.0,14763.45,14616.55,0.0144,4.0
2020-11-02,994000.0,14791.59,14644.41,0.0159,3.75
2020-11-03,1004000.0,14682.05,14535.96,0.0159,3.75
2020-11-04,1004000.0,14629.79,14484.22,0.0159,3.75
2020-11-05,1000000.0,14511.2,14366.81,0.0159,3.75
2020-11-06,1009000.0,14392.61,14249.4,0.0159,3.75
2020-11-09,1006000.0,14242.86,14101.14,0.0159,3.75
2020-11-10,972000.0,14085.08,13944.93,0.0159,3.75
2020-11-11,970000.0,14146.38,14005.62,0.0159,3.75
2020-11-12,968000.0,14257.94,14116.07,0.0159,3.75
2020-11-13,978000.0,14293.11,14150.89,0.0159,3.75
2020-11-16,985000.0,14209.7,14068.31,0.0159,3.75
2020-11-17,980000.0,14143.37,14002.64,0.0159,3.75
2020-11-18,975000.0,14188.59,14047.41,0.0159,3.75
2020-11-19,973000.0,14237.84,14096.17,0.0159,3.75
2020-11-20,973000.0,14299.14,14156.86,0.0159,3.75
2020-11-23,977000.0,14234.82,14093.18,0.0159,3.75
2020-11-24,961000.0,14266.98,14125.02,0.0159,3.75
2020-11-25,953000.0,14239.85,14098.16,0.0159,3.75
2020-11-26,953000.0,14200.65,14059.35,0.0159,3.75
2020-11-27,951000.0,14215.73,14074.28,0.0159,3.75
2020-11-30,942000.0,14198.64,14057.36,0.0159,3.75
2020-12-01,938000.0,14248.89,14107.11,0.0168,3.75
2020-12-02,952000.0,14234.82,14093.18,0.0168,3.75
2020-12-03,957000.0,14247.89,14106.12,0.0168,3.75
2020-12-04,961000.0,14252.91,14111.09,0.0168,3.75
2020-12-07,959000.0,14205.68,14064.33,0.0168,3.75
2020-12-08,966000.0,14234.82,14093.18,0.0168,3.75
2020-12-09,961000.0,14217.735,14076.265,0.0168,3.75
2020-12-10,956000.0,14200.65,14059.35,0.0168,3.75
2020-12-11,954000.0,14172.51,14031.49,0.0168,3.75
2020-12-14,952000.0,14228.79,14087.21,0.0168,3.75
2020-12-15,951000.0,14241.86,14100.15,0.0168,3.75
2020-12-16,962000.0,14221.76,14080.25,0.0168,3.75
2020-12-17,965000.0,14222.76,14081.24,0.0168,3.75
2020-12-18,972000.0,14216.73,14075.27,0.0168,3.75
2020-12-21,976000.0,14250.9,14109.1,0.0168,3.75
2020-12-22,970000.0,14289.09,14146.91,0.0168,3.75
2020-12-23,966000.0,14353.41,14210.59,0.0168,3.75
2020-12-24,971000.0,14353.41,14210.59,0.0168,3.75
2020-12-25,973000.0,14353.41,14210.59,0.0168,3.75
2020-12-28,977000.0,14254.92,14113.08,0.0168,3.75
2020-12-29,967000.0,14239.85,14098.16,0.0168,3.75
2020-12-30,965000.0,14175.53,14034.48,0.0168,3.75
2020-12-31,968333.3333333334,14107.86,13967.483333333334,0.016366666666666665,3.75
2021-01-01,971666.6666666666,14040.19,13900.486666666666,0.015933333333333334,3.75
2021-01-04,975000.0,13972.52,13833.49,0.0155,3.75
2021-01-05,975000.0,14014.73,13875.28,0.0155,3.75
2021-01-06,981000.0,13995.63,13856.37,0.0155,3.75
2021-01-07,971000.0,14007.69,13868.31,0.0155,3.75
2021-01-08,969000.0,14128.29,13987.71,0.0155,3.75
2021-01-11,952000.0,14225.78,14084.23,0.0155,3.75
2021-01-12,957000.0,14302.16,14159.85,0.0155,3.75
2021-01-13,965000.0,14179.55,14038.46,0.0155,3.75
2021-01-14,955000.0,14189.6,14048.41,0.0155,3.75
2021-01-15,956000.0,14138.34,13997.66,0.0155,3.75
2021-01-18,944000.0,14150.4,14009.6,0.0155,3.75
2021-01-19,952000.0,14156.43,14015.57,0.0155,3.75
2021-01-20,954000.0,14135.33,13994.68,0.0155,3.75
2021-01-21,963000.0,14109.2,13968.81,0.0155,3.75
2021-01-22,961000.0,14124.27,13983.73,0.0155,3.75
2021-01-25,958000.0,14152.41,14011.59,0.0155,3.75
2021-01-26,958000.0,14156.43,14015.57,0.0155,3.75
2021-01-27,956000.0,14161.46,14020.55,0.0155,3.75
2021-01-28,952000.0,14189.6,14048.41,0.0155,3.75
2021-01-29,954000.0,14154.42,14013.58,0.0155,3.75
2021-02-01,955000.0,14112.21,13971.79,0.0138,3.5
2021-02-02,954000.0,14114.22,13973.78,0.0138,3.5
2021-02-03,947000.0,14087.09,13946.92,0.0138,3.5
2021-02-04,943000.0,14106.18,13965.82,0.0138,3.5
2021-02-05,930000.0,14132.31,13991.69,0.0138,3.5
2021-02-08,940000.0,14070.0,13930.0,0.0138,3.5
2021-02-09,943000.0,14070.0,13930.0,0.0138,3.5
2021-02-10,945000.0,14058.95,13919.06,0.0138,3.5
2021-02-11,945000.0,14081.06,13940.95,0.0138,3.5
2021-02-12,942500.0,14048.395,13908.61,0.0138,3.5
2021-02-15,940000.0,14015.73,13876.27,0.0138,3.5
2021-02-16,935000.0,13944.38,13805.63,0.0138,3.5
2021-02-17,922000.0,14089.1,13948.91,0.0138,3.5
2021-02-18,925000.0,14129.3,13988.71,0.0138,3.5
2021-02-19,923000.0,14155.43,14014.58,0.0138,3.5
2021-02-22,930000.0,14168.49,14027.51,0.0138,3.5
2021-02-23,938000.0,14196.63,14055.37,0.0138,3.5
2021-02-24,938000.0,14159.45,14018.56,0.0138,3.5
2021-02-25,934000.0,14174.52,14033.48,0.0138,3.5
2021-02-26,922000.0,14300.15,14157.86,0.0138,3.5
2021-03-01,923000.0,14371.5,14228.5,0.0137,3.5
2021-03-02,923000.0,14378.54,14235.47,0.0137,3.5
2021-03-03,928000.0,14405.67,14262.33,0.0137,3.5
2021-03-04,923000.0,14370.5,14227.51,0.0137,3.5
2021-03-05,918000.0,14442.86,14299.15,0.0137,3.5
2021-03-08,924000.0,14461.95,14318.05,0.0137,3.5
2021-03-09,915000.0,14540.34,14395.66,0.0137,3.5
2021-03-10,930000.0,14493.11,14348.9,0.0137,3.5
2021-03-11,930000.0,14493.11,14348.9,0.0137,3.5
2021-03-12,929000.0,14442.86,14299.15,0.0137,3.5
2021-03-15,924000.0,14490.09,14345.91,0.0137,3.5
2021-03-16,927000.0,14496.12,14351.88,0.0137,3.5
2021-03-17,927000.0,14531.3,14386.71,0.0137,3.5
2021-03-18,935000.0,14484.06,14339.94,0.0137,3.5
2021-03-19,925000.0,14548.38,14403.62,0.0137,3.5
2021-03-22,931000.0,14528.28,14383.72,0.0137,3.5
2021-03-23,929000.0,14493.11,14348.9,0.0137,3.5
2021-03-24,921000.0,14527.28,14382.73,0.0137,3.5
2021-03-25,924000.0,14536.32,14391.68,0.0137,3.5
2021-03-26,921000.0,14518.23,14373.77,0.0137,3.5
2021-03-29,921000.0,14506.17,14361.83,0.0137,3.5
2021-03-30,911000.0,14553.41,14408.6,0.0137,3.5
2021-03-31,903000.0,14644.86,14499.14,0.0137,3.5
2021-04-01,913000.0,14649.89,14504.12,0.014199999999999999,3.5
2021-04-02,922000.0,14649.89,14504.12,0.014199999999999999,3.5
2021-04-05,921000.0,14656.92,14511.08,0.014199999999999999,3.5
2021-04-06,920000.0,14605.67,14460.34,0.014199999999999999,3.5
2021-04-07,924000.0,14591.6,14446.41,0.014199999999999999,3.5
2021-04-08,922000.0,14585.57,14440.44,0.014199999999999999,3.5
2021-04-09,931000.0,14652.9,14507.1,0.014199999999999999,3.5
2021-04-12,926000.0,14652.9,14507.1,0.014199999999999999,3.5
2021-04-13,924000.0,14704.16,14557.85,0.014199999999999999,3.5
2021-04-14,930000.0,14721.24,14574.76,0.014199999999999999,3.5
2021-04-15,925000.0,14706.17,14559.84,0.014199999999999999,3.5
2021-04-16,935000.0,14719.23,14572.77,0.014199999999999999,3.5
2021-04-19,939000.0,14664.96,14519.04,0.014199999999999999,3.5
